(15, 184.03125, 10197.0)
(8, 185.03125, 10245.5)
(9, 187.0625, 10216.0)
(15, 188.0625, 10090.0)
(14, 189.078125, 10036.5)
(13, 190.0625, 10001.75)
(15, 191.078125, 9962.75)
(15, 192.09375, 9889.0)
(9, 193.09375, 9862.25)
(13, 194.125, 9789.25)
(10, 195.125, 9653.0)
(8, 196.125, 9484.0)
(8, 197.125, 9369.75)
(15, 198.140625, 9277.75)
(15, 199.140625, 9142.25)
(10, 203.75, 2387.75)
(15, 204.734375, 2355.0)
(15, 208.375, 6761.25)
(12, 210.40625, 6446.75)
(15, 214.484375, 5722.75)
(15, 215.5, 5583.75)
(15, 216.53125, 5438.5)
(15, 217.546875, 5302.0)
(15, 218.5625, 5173.25)
(15, 219.578125, 5066.75)
(15, 220.609375, 4965.25)
(15, 221.59375, 4856.75)
(15, 222.640625, 4743.25)
(15, 223.640625, 4645.5)
(15, 224.671875, 4565.0)
(15, 225.671875, 4491.25)
(15, 226.703125, 4401.25)
(15, 227.703125, 4318.0)
(15, 228.734375, 4251.5)
(15, 229.75, 4193.0)
(15, 230.75, 4133.5)
(15, 231.765625, 4057.75)
(15, 232.796875, 4001.25)
(15, 233.796875, 3948.25)
(15, 234.8125, 3900.25)
(15, 235.84375, 3863.0)
(15, 236.84375, 3811.5)
(15, 237.875, 3760.75)
(15, 238.875, 3711.0)
(15, 239.890625, 3671.0)
(15, 240.921875, 3643.75)
(15, 241.921875, 3605.75)
(15, 242.9375, 3566.25)
(15, 243.953125, 3537.5)
(15, 244.953125, 3511.5)
(15, 245.984375, 3484.25)
(15, 247.0, 3451.5)
(15, 248.015625, 3422.25)
(15, 249.015625, 3400.0)
(15, 250.046875, 3379.25)
(15, 251.046875, 3360.5)
(15, 252.09375, 3340.0)
(15, 253.09375, 3320.0)
(15, 254.078125, 3301.75)
(15, 255.09375, 3286.0)
(15, 256.125, 3271.0)
(15, 257.140625, 3258.25)
(15, 258.140625, 3241.0)
(15, 259.15625, 3225.5)
(15, 260.171875, 3215.75)
(15, 261.171875, 3208.5)
(15, 262.1875, 3204.25)
(15, 263.203125, 3190.75)
(15, 264.21875, 3175.5)
(15, 265.21875, 3172.75)
(15, 266.234375, 3170.25)
(15, 267.234375, 3167.25)
(15, 268.265625, 3169.0)
(15, 269.28125, 3165.0)
(15, 270.28125, 3164.0)
(15, 271.3125, 3165.5)
(15, 272.28125, 3167.0)
(15, 292.921875, 500.75)
(15, 303.40625, 144.0)
(15, 311.34375, 159.0)
(15, 312.34375, 156.75)
(15, 323.515625, 142.75)
(15, 324.9375, 142.5)
(15, 325.390625, 142.0)
(15, 344.34375, 199.0)
(15, 345.359375, 198.0)
(15, 346.375, 196.75)
(15, 347.390625, 195.75)
(15, 348.390625, 194.75)
(15, 349.40625, 193.75)
(15, 350.421875, 193.0)
(15, 351.453125, 192.5)
(15, 352.453125, 191.75)
(15, 353.46875, 191.5)
(15, 354.375, 190.75)
(15, 355.40625, 190.0)
(15, 356.40625, 189.5)
(15, 357.40625, 189.0)
(15, 358.96875, 189.0)
(15, 359.953125, 189.0)
------------------------------------------------------------
Ars Rover Scanner
New_rplidar_data
QA / Angl / Dist
------------------------------------------------------------
(15, 0.75, 189.25)
(15, 1.78125, 189.75)
(15, 2.8125, 190.0)
(15, 3.828125, 189.75)
(15, 4.859375, 189.5)
(15, 5.90625, 190.0)
(15, 6.921875, 190.25)
(15, 7.953125, 190.75)
(15, 8.484375, 191.0)
(15, 10.0, 191.75)
(15, 11.046875, 192.75)
(15, 12.078125, 193.25)
(15, 13.09375, 193.5)
(15, 14.125, 194.25)
(15, 15.171875, 195.25)
(15, 16.1875, 196.25)
(15, 19.265625, 198.5)
(15, 20.28125, 201.0)
(15, 20.984375, 202.25)
(15, 57.828125, 148.25)
(15, 59.6875, 149.0)
(15, 66.875, 500.5)
(15, 67.6875, 502.75)
(15, 84.78125, 1253.5)
(15, 86.890625, 1183.0)
(15, 87.921875, 1166.75)
(15, 90.078125, 1100.25)
(15, 93.375, 993.0)
(15, 94.40625, 979.0)
(15, 97.609375, 894.0)
(15, 99.765625, 839.75)
(15, 100.8125, 822.5)
(15, 101.90625, 812.0)
(15, 104.140625, 775.25)
(15, 105.078125, 763.75)
(15, 106.28125, 755.25)
(15, 108.203125, 739.75)
(15, 110.21875, 717.75)
(15, 111.4375, 709.25)
(15, 112.453125, 695.75)
(15, 113.421875, 689.0)
(15, 114.625, 680.75)
(15, 115.65625, 675.0)
(15, 116.75, 669.0)
(15, 117.703125, 658.75)
(15, 118.75, 654.0)
(15, 119.890625, 647.0)
(15, 120.890625, 639.25)
(15, 121.84375, 633.25)
(15, 122.96875, 624.25)
(15, 123.96875, 620.5)
(15, 125.015625, 617.5)
(15, 125.984375, 611.25)
(15, 127.15625, 609.25)
(15, 128.265625, 609.0)
(15, 131.34375, 604.0)
(15, 132.28125, 595.0)
(15, 133.375, 589.25)
(15, 134.40625, 588.5)
(15, 135.546875, 587.25)
(15, 136.578125, 584.5)
(15, 137.5, 582.75)
(15, 138.609375, 582.5)
(15, 139.703125, 580.0)
(15, 140.734375, 577.25)
(15, 141.59375, 577.5)
(15, 142.640625, 578.5)
(15, 143.6875, 579.75)
(15, 144.796875, 580.25)
(15, 145.84375, 577.0)
(15, 146.875, 574.0)
(15, 147.796875, 572.75)
(15, 149.03125, 576.25)
(15, 149.90625, 581.0)
(15, 150.875, 579.0)
(15, 151.953125, 576.75)
(15, 153.125, 581.0)
(15, 153.984375, 583.75)
(15, 155.171875, 580.75)
(15, 156.0625, 581.75)
(15, 157.296875, 585.75)
(15, 158.21875, 590.5)
(15, 159.296875, 594.0)
(15, 160.4375, 594.75)
(15, 161.28125, 596.0)
(15, 162.296875, 599.25)
(15, 163.484375, 602.25)
(15, 164.484375, 606.25)
(15, 165.453125, 609.0)
(15, 166.359375, 611.75)
(15, 167.5, 615.0)
(13, 168.5, 623.0)
(15, 169.390625, 632.75)
(15, 170.5, 635.0)
(15, 176.671875, 10212.75)
(15, 177.71875, 10231.0)
(11, 178.703125, 10231.0)
(13, 179.734375, 10265.75)
(10, 180.765625, 10261.0)
(15, 181.796875, 10269.0)
(12, 182.8125, 10271.0)
(15, 183.859375, 10223.75)
(7, 184.890625, 10300.25)
(10, 186.953125, 10286.25)
(7, 188.0, 10098.0)
(14, 189.03125, 10062.75)
(14, 190.0625, 10034.75)
(15, 191.09375, 9967.25)
(14, 192.140625, 9883.5)
(11, 193.171875, 9852.5)
(11, 194.203125, 9786.25)
(10, 195.234375, 9675.25)
(8, 198.34375, 9157.75)
(8, 199.375, 9101.75)
(11, 204.078125, 2367.25)
(15, 206.265625, 2019.75)
(15, 208.84375, 6719.0)
(15, 212.40625, 2124.5)
(15, 215.125, 5616.75)
(15, 216.171875, 5494.75)
(15, 217.203125, 5352.5)
(15, 218.25, 5226.0)
(15, 219.296875, 5099.5)
(15, 220.34375, 4985.75)
(15, 221.375, 4886.75)
(15, 222.4375, 4775.25)
(15, 223.46875, 4671.0)
