271.3,3164.5
272.3,3167.2
293.2,496.0
310.0,162.5
312.0,158.0
324.5,142.5
325.5,142.0
344.6,199.2
345.6,198.0
346.6,196.5
347.6,195.2
348.5,194.2
349.5,193.7
350.5,193.5
351.4,192.5
352.4,191.7
353.6,191.5
354.3,191.2
354.9,190.5
356.2,189.5
357.2,189.2
358.8,189.0
359.7,188.7
0.9,189.5
1.9,189.7
2.5,190.0
3.9,190.0
4.9,189.7
5.9,190.0
6.9,190.5
7.9,191.0
8.9,191.0
9.9,191.2
10.9,192.2
11.9,193.0
12.9,193.5
13.9,194.5
14.9,195.2
15.9,195.7
18.9,198.0
19.9,200.5
20.9,201.7
67.0,500.0
68.0,504.7
68.9,516.0
84.5,1254.7
85.5,1232.2
87.5,1177.5
89.6,1119.7
90.7,1093.7
93.8,996.0
98.0,884.7
99.1,864.2
100.1,843.2
101.1,827.2
102.2,814.2
103.2,798.7
104.2,781.5
105.2,765.2
106.4,752.0
107.4,742.5
108.2,743.2
110.4,716.2
111.4,709.5
112.4,696.5
113.4,689.7
114.5,682.5
115.5,676.5
116.5,668.5
117.4,658.7
118.5,656.7
119.5,649.2
120.6,639.7
121.5,636.7
122.7,628.7
123.7,622.7
124.6,620.7
125.6,616.5
126.7,611.0
127.7,603.7
130.7,601.0
131.7,595.7
132.8,593.5
133.9,593.2
134.9,588.2
136.0,585.5
136.8,583.2
137.9,583.0
138.9,584.7
139.8,581.7
141.0,576.7
141.8,579.0
142.9,579.5
143.9,578.7
144.9,579.5
146.1,575.5
146.9,574.5
147.9,575.5
149.0,579.2
150.0,582.2
151.1,579.5
152.0,578.5
153.0,584.2
153.9,585.7
155.0,582.2
156.0,583.2
157.2,587.7
158.0,592.5
159.1,594.5
160.0,595.5
161.0,594.7
162.1,599.5
163.1,603.7
164.0,604.7
165.0,608.5
166.1,613.7
167.1,618.0
168.1,620.5
169.1,622.0
170.1,627.7
170.9,639.7
177.0,10198.5
178.0,10208.2
178.9,10262.0
180.0,10225.7
181.0,10205.7
182.0,10238.5
183.0,10232.5
184.0,10197.0
185.0,10245.5
187.0,10216.0
188.0,10090.0
189.0,10036.5
190.0,10001.7
191.0,9962.7
192.0,9889.0
193.0,9862.2
194.1,9789.2
195.1,9653.0
196.1,9484.0
197.1,9369.7
198.1,9277.7
199.1,9142.2
203.7,2387.7
204.7,2355.0
208.3,6761.2
210.4,6446.7
214.4,5722.7
215.5,5583.7
216.5,5438.5
217.5,5302.0
218.5,5173.2
219.5,5066.7
220.6,4965.2
221.5,4856.7
222.6,4743.2
223.6,4645.5
224.6,4565.0
225.6,4491.2
226.7,4401.2
227.7,4318.0
228.7,4251.5
229.7,4193.0
230.7,4133.5
231.7,4057.7
232.7,4001.2
233.7,3948.2
234.8,3900.2
235.8,3863.0
236.8,3811.5
237.8,3760.7
238.8,3711.0
239.8,3671.0
240.9,3643.7
241.9,3605.7
242.9,3566.2
243.9,3537.5
244.9,3511.5
245.9,3484.2
247.0,3451.5
248.0,3422.2
249.0,3400.0
250.0,3379.2
251.0,3360.5
252.0,3340.0
253.0,3320.0
254.0,3301.7
255.0,3286.0
256.1,3271.0
257.1,3258.2
258.1,3241.0
259.1,3225.5
260.1,3215.7
261.1,3208.5
262.1,3204.2
263.2,3190.7
264.2,3175.5
265.2,3172.7
266.2,3170.2
267.2,3167.2
268.2,3169.0
269.2,3165.0
270.2,3164.0
271.3,3165.5
272.2,3167.0
292.9,500.7
303.4,144.0
311.3,159.0
312.3,156.7
323.5,142.7
324.9,142.5
325.3,142.0
344.3,199.0
345.3,198.0
346.3,196.7
347.3,195.7
348.3,194.7
349.4,193.7
350.4,193.0
351.4,192.5
352.4,191.7
353.4,191.5
354.3,190.7
355.4,190.0
356.4,189.5
357.4,189.0
358.9,189.0
359.9,189.0
0.7,189.2
1.7,189.7
2.8,190.0
3.8,189.7
4.8,189.5
5.9,190.0
6.9,190.2
7.9,190.7
8.4,191.0
10.0,191.7
11.0,192.7
12.0,193.2
13.0,193.5
14.1,194.2
15.1,195.2
16.1,196.2
19.2,198.5
20.2,201.0
20.9,202.2
57.8,148.2
59.6,149.0
66.8,500.5
67.6,502.7
84.7,1253.5
86.8,1183.0
87.9,1166.7
90.0,1100.2
93.3,993.0
94.4,979.0
97.6,894.0
99.7,839.7
100.8,822.5
101.9,812.0
104.1,775.2
105.0,763.7
106.2,755.2
108.2,739.7
110.2,717.7
111.4,709.2
112.4,695.7
113.4,689.0
114.6,680.7
115.6,675.0
116.7,669.0
117.7,658.7
118.7,654.0
119.8,647.0
120.8,639.2
121.8,633.2
122.9,624.2
123.9,620.5
125.0,617.5
125.9,611.2
127.1,609.2
128.2,609.0
131.3,604.0
132.2,595.0
133.3,589.2
134.4,588.5
135.5,587.2
136.5,584.5
137.5,582.7
138.6,582.5
139.7,580.0
140.7,577.2
141.5,577.5
142.6,578.5
143.6,579.7
144.7,580.2
145.8,577.0
146.8,574.0
147.7,572.7
149.0,576.2
149.9,581.0
150.8,579.0
151.9,576.7
153.1,581.0
153.9,583.7
155.1,580.7
156.0,581.7
157.2,585.7
158.2,590.5
159.2,594.0
160.4,594.7
161.2,596.0
162.2,599.2
163.4,602.2
164.4,606.2
165.4,609.0
166.3,611.7
167.5,615.0
168.5,623.0
169.3,632.7
170.5,635.0
176.6,10212.7
177.7,10231.0
178.7,10231.0
179.7,10265.7
180.7,10261.0
181.7,10269.0
182.8,10271.0
183.8,10223.7
184.8,10300.2
186.9,10286.2
188.0,10098.0
189.0,10062.7
190.0,10034.7
191.0,9967.2
192.1,9883.5
193.1,9852.5
194.2,9786.2
195.2,9675.2
198.3,9157.7
199.3,9101.7
204.0,2367.2
206.2,2019.7
208.8,6719.0
212.4,2124.5
215.1,5616.7
216.1,5494.7
217.2,5352.5
218.2,5226.0
219.2,5099.5
220.3,4985.7
221.3,4886.7
222.4,4775.2
223.4,4671.0
224.5,4574.5
225.5,4495.2
226.5,4406.2
227.5,4319.0
228.6,4253.2
229.6,4195.0
230.7,4133.0
231.7,4060.2
232.7,4003.0
233.8,3950.0
234.8,3902.0
235.9,3852.5
236.9,3799.5
238.0,3751.5
239.0,3701.2
240.0,3660.5
241.1,3632.5
242.1,3609.2
243.2,3569.2
244.2,3528.0
245.2,3503.5
246.3,3479.5
247.3,3443.5
248.4,3410.2
249.4,3390.0
250.4,3370.5
251.5,3348.7
252.5,3332.0
253.5,3320.5
254.6,3301.5
255.6,3274.7
256.7,3261.2
257.7,3251.7
258.7,3229.2
259.8,3215.0
260.8,3209.5
261.9,3201.0
262.9,3193.2
263.9,3183.2
265.0,3174.2
266.0,3171.0
267.0,3168.7
268.1,3166.2
269.1,3164.7
270.1,3164.5
271.2,3165.0
272.2,3167.5
293.5,496.5
301.8,144.5
302.0,373.7
303.7,143.2
311.0,159.7
312.0,156.0
324.4,142.5
325.4,142.0
344.1,198.0
345.8,197.2
346.9,196.0
347.9,195.0
349.0,194.2
350.0,193.2
351.0,192.5
352.0,192.0
353.1,191.7
354.1,191.0
355.1,190.5
356.1,189.7
356.8,189.5
358.7,188.7
359.7,189.0
0.7,189.2
1.7,189.7
2.8,190.0
3.9,189.7
4.9,189.5
6.0,190.0
7.0,190.5
8.1,191.0
9.2,191.2
10.2,192.0
11.3,192.7
12.3,192.7
13.4,193.5
14.5,194.7
15.5,195.7
16.6,196.5
17.7,197.2
18.7,198.5
19.8,200.2
20.3,201.5
66.8,500.7
67.9,502.2
83.2,1267.7
84.4,1245.0
86.5,1179.0
87.6,1151.5
89.8,1088.5
93.2,979.0
95.5,912.5
96.5,898.0
98.8,854.7
99.9,831.5
101.0,813.5
102.1,797.7
103.1,779.5
104.2,764.0
105.3,754.7
106.4,742.7
107.5,729.0
108.5,729.2
109.6,725.2
110.8,710.7
111.8,703.2
112.8,693.2
114.0,683.0
115.2,675.5
116.1,668.2
117.3,657.5
118.3,651.0
119.3,647.7
120.6,640.5
121.6,636.2
122.7,627.0
123.8,618.7
124.8,616.7
126.0,613.0
126.9,609.5
128.0,605.7
129.1,601.0
130.3,598.0
131.2,595.5
132.4,590.7
133.5,587.7
134.4,588.2
135.7,586.5
136.7,583.2
137.7,582.0
138.7,579.5
139.9,575.2
141.0,573.7
142.0,576.2
143.2,575.7
144.2,576.2
145.3,577.2
146.3,573.7
147.5,573.0
148.4,572.5
149.3,574.7
150.6,576.5
151.7,578.5
152.7,583.0
153.7,582.7
154.8,583.0
155.8,583.2
157.0,587.0
157.9,589.2
159.0,589.2
160.2,593.0
161.2,594.2
162.3,596.7
163.2,600.5
164.4,604.7
165.4,608.7
166.5,612.0
167.4,617.2
169.5,625.5
170.7,633.5
171.7,635.5
177.1,10196.5
178.1,10134.7
179.2,10172.7
180.2,10197.7
181.3,10186.2
182.3,10242.2
183.4,10270.7
184.5,10279.5
186.6,10280.2
187.7,10182.2
188.7,10103.7
189.8,10052.7
190.9,9942.2
192.0,9868.5
193.0,9863.5
194.1,9785.0
195.1,9684.5
198.4,9166.2
199.4,9114.2
204.3,2363.2
206.5,2029.0
208.1,6757.0
209.2,6664.5
210.3,6492.5
214.6,5695.7
215.7,5551.0
216.8,5420.5
217.8,5278.7
218.9,5157.7
221.1,4909.2
222.1,4809.0
223.2,4702.2
224.3,4599.5
225.4,4503.5
226.4,4420.7
227.5,4334.7
228.6,4255.0
229.6,4194.2
230.7,4132.7
231.8,4059.7
232.8,3998.0
233.9,3947.0
235.0,3901.2
236.1,3848.2
237.2,3787.0
238.2,3740.0
239.3,3691.7
240.4,3651.7
241.4,3621.0
242.5,3580.5
243.6,3543.2
244.7,3513.0
245.7,3487.2
246.8,3458.7
247.9,3428.0
249.0,3400.0
250.0,3378.0
251.1,3359.0
252.2,3340.2
253.2,3319.2
254.3,3300.2
255.4,3284.0
256.5,3268.7
257.5,3244.0
258.6,3221.7
259.7,3216.5
260.7,3211.2
261.8,3201.2
262.9,3192.0
264.0,3183.7
265.0,3174.7
266.1,3171.0
267.2,3169.2
268.2,3168.0
269.3,3162.0
270.4,3160.7
271.4,3167.0
293.2,496.0
301.6,373.2
303.9,143.7
311.3,158.5
312.3,155.7
324.0,142.5
325.1,142.2
344.0,198.5
345.4,197.5
345.7,196.7
347.3,195.7
348.3,194.7
349.4,194.0
350.5,193.2
351.6,192.2
352.6,191.7
353.7,191.0
354.7,190.5
355.5,190.2
356.8,189.5
358.6,189.0
359.6,189.0
0.8,189.5
1.9,189.5
3.0,189.7
4.1,190.0
5.2,189.7
6.2,190.0
7.3,190.7
8.4,191.0
9.5,191.2
10.6,192.0
11.7,193.0
12.7,193.2
13.5,194.0
14.9,195.0
16.0,195.7
17.1,196.7
18.2,197.7
19.3,199.2
19.5,200.7
21.5,202.0
66.6,502.2
67.6,498.5
83.3,1265.5
84.4,1235.7
85.6,1202.7
87.8,1137.2
89.0,1106.2
92.4,990.7
95.7,891.5
96.9,874.0
98.0,854.2
99.1,836.2
100.2,815.2
101.4,797.5
102.6,785.0
103.6,769.2
104.7,755.7
105.8,745.2
107.0,733.5
108.0,731.5
109.2,725.5
110.3,711.7
111.3,703.7
112.6,693.0
113.5,681.2
114.7,673.2
115.8,669.5
117.0,662.0
118.0,652.7
119.1,645.0
120.2,636.7
121.4,634.5
122.5,626.5
123.5,619.0
124.7,616.5
125.9,610.5
126.8,605.0
128.0,601.7
129.1,600.7
130.1,603.2
131.2,598.0
132.4,589.2
133.6,587.5
134.5,585.7
135.7,584.5
136.8,582.2
137.8,582.0
139.0,579.5
140.1,575.5
141.0,575.7
142.2,577.2
143.3,576.7
144.5,575.0
145.5,574.0
146.5,573.0
147.8,571.2
148.7,570.5
149.9,574.7
151.0,577.5
152.1,576.2
153.1,578.5
154.2,581.0
155.3,580.0
156.6,581.5
157.5,585.2
158.6,589.5
159.7,592.7
160.8,591.7
161.8,594.2
162.8,601.5
163.9,604.5
165.1,605.2
166.1,611.2
167.2,617.2
168.2,623.5
169.4,628.2
170.5,631.0
172.7,634.7
177.0,10191.7
178.1,10150.0
179.1,10248.0
180.2,10302.5
181.3,10227.5
182.4,10268.7
183.5,10273.5
187.8,10158.5
188.9,10147.7
190.0,10083.0
191.1,9959.7
192.2,9871.0
193.3,9814.2
194.4,9789.5
196.6,9259.5
197.7,9146.2
198.7,9156.0
204.7,2349.0
208.7,6721.2
212.5,2126.7
215.3,5604.0
216.4,5446.7
217.5,5304.5
218.6,5174.7
219.7,5064.0
220.8,4959.2
221.9,4834.5
223.0,4722.0
224.1,4620.0
225.2,4517.0
226.3,4424.2
227.4,4333.0
228.5,4255.2
229.6,4193.7
230.7,4132.7
231.8,4059.0
232.9,3997.0
234.0,3946.7
235.1,3901.2
236.2,3848.2
237.2,3785.7
238.4,3738.0
239.5,3692.7
240.5,3652.7
241.7,3624.0
242.8,3580.7
243.8,3538.0
244.9,3509.7
246.0,3481.5
247.1,3445.7
248.2,3412.2
249.3,3390.5
250.4,3372.0
251.5,3350.2
252.6,3330.7
253.7,3312.2
254.7,3292.2
255.9,3273.0
257.0,3255.5
258.0,3238.7
259.1,3225.2
260.2,3215.0
261.3,3202.5
262.4,3197.0
263.5,3188.5
264.6,3176.5
265.7,3175.7
266.8,3172.0
267.9,3166.2
269.0,3167.2
270.0,3166.0
271.1,3165.0
272.2,3167.0
293.2,495.7
300.8,378.7
301.9,144.5
312.0,157.5
323.5,142.5
325.6,142.7
325.7,142.0
343.9,200.0
345.0,198.0
346.1,197.2
347.2,196.0
348.2,194.7
348.8,193.5
350.5,192.5
351.6,192.0
352.7,191.5
353.8,191.0
354.8,190.5
355.9,190.2
357.0,189.5
358.7,189.0
359.7,189.2
0.5,189.5
1.6,189.7
2.7,190.0
3.8,189.7
4.9,189.5
6.0,190.0
7.1,190.5
8.2,190.7
9.3,191.2
10.4,192.2
11.5,193.0
12.6,193.2
13.7,193.7
14.8,194.7
15.9,195.5
17.0,196.5
17.7,198.5
19.2,200.0
20.3,200.7
21.4,202.0
67.2,500.0
68.2,505.2
70.3,511.0
82.9,1276.7
84.2,1251.7
85.3,1218.7
86.5,1184.7
87.6,1153.7
89.8,1085.5
92.2,995.7
93.3,972.2
95.7,900.5
97.9,854.7
99.1,838.7
100.3,821.7
101.5,804.2
102.5,788.0
103.7,769.7
104.8,755.5
106.0,745.2
107.1,733.5
108.0,733.7
110.3,709.5
111.5,699.2
112.6,687.7
113.7,678.2
114.8,669.7
116.0,661.2
117.2,650.5
118.3,646.7
119.3,644.0
120.5,631.0
121.6,625.7
122.6,622.2
123.8,616.7
124.9,610.2
126.0,601.2
127.1,600.7
128.2,606.5
129.3,599.7
130.5,590.2
131.5,587.7
132.7,585.5
133.9,585.2
134.9,583.2
136.2,581.0
137.1,580.2
138.4,580.2
139.4,577.2
140.5,574.7
141.7,576.2
142.7,573.7
143.7,575.0
145.0,578.0
146.1,574.7
147.1,572.7
148.4,571.5
149.4,574.0
150.4,575.7
151.6,574.5
152.5,577.2
153.7,580.5
154.8,580.5
155.8,582.0
157.0,585.2
158.2,586.0
159.2,588.0
160.4,590.7
161.4,593.0
162.6,596.5
163.7,599.0
164.7,604.0
165.8,608.5
167.0,610.7
167.9,615.2
169.0,620.5
170.1,628.5
172.5,635.7
178.0,10256.0
179.0,10310.7
180.1,10268.7
181.2,10250.5
182.3,10260.0
183.4,10250.7
184.5,10316.5
187.8,10263.7
188.9,10144.0
190.0,10081.0
191.1,9963.0
192.2,9918.2
193.3,9858.0
194.5,9804.0
195.5,9692.2
197.8,9147.2
198.9,9142.0
200.0,9010.2
203.8,2343.0
204.9,2330.5
209.0,6701.2
215.6,5551.5
216.7,5420.0
217.9,5276.5
219.0,5154.5
221.2,4909.2
222.3,4794.0
223.4,4672.0
224.5,4575.7
225.6,4486.7
226.7,4395.0
227.8,4305.7
229.0,4234.0
230.1,4173.7
231.2,4101.0
232.3,4026.5
233.4,3972.2
234.5,3920.0
235.6,3872.0
236.7,3821.0
237.8,3765.5
238.9,3712.2
240.0,3663.7
241.1,3629.0
242.2,3600.0
243.4,3558.0
244.5,3518.7
245.6,3499.7
246.7,3464.5
247.8,3425.0
248.9,3400.0
250.0,3377.2
251.1,3358.2
252.2,3339.2
253.3,3317.7
254.5,3299.7
255.5,3277.0
256.6,3260.7
257.8,3247.0
258.9,3223.5
260.0,3211.5
261.1,3207.7
262.2,3203.2
263.3,3191.0
264.4,3180.2
265.5,3177.5
266.6,3172.0
267.7,3164.5
268.8,3162.7
269.9,3165.5
271.0,3168.7
272.1,3168.2
293.6,495.7
309.6,164.7
310.7,160.2
311.8,156.7
324.6,142.2
325.2,142.2
344.5,198.7
345.7,197.5
346.8,196.2
347.9,194.7
348.3,194.2
350.1,193.2
351.2,192.2
352.3,191.7
353.4,191.5
354.4,190.7
355.5,190.2
356.6,189.7
357.7,189.2
358.3,188.7
359.4,189.0
0.9,189.5
2.0,189.5
3.1,189.5
4.2,189.7
5.4,190.0
6.5,190.2
7.6,190.5
8.7,190.7
9.8,191.2
10.9,192.2
12.0,193.2
13.1,193.5
14.2,194.2
15.4,195.5
16.5,196.2
17.6,197.2
18.7,198.5
19.8,200.0
20.0,201.5
59.2,149.5
67.2,500.5
68.2,505.5
70.5,510.7
83.2,1272.2
84.4,1254.2
86.6,1181.5
87.8,1158.5
90.2,1085.7
92.4,1001.5
93.6,984.2
98.2,861.0
99.5,839.5
100.6,816.5
101.7,798.7
102.8,785.7
104.1,769.0
105.1,757.5
106.3,746.0
107.5,730.5
108.4,726.7
109.6,719.0
110.9,706.5
111.8,702.0
114.2,673.5
115.2,672.0
117.6,650.0
118.6,642.7
119.9,637.0
120.9,634.2
122.2,627.0
123.4,616.0
124.3,612.5
125.6,609.2
126.7,603.0
127.7,600.0
129.0,596.2
130.1,594.2
131.0,589.2
132.2,586.5
133.4,584.2
134.4,580.5
135.6,582.2
136.7,581.5
137.9,579.5
139.0,575.5
140.2,572.5
141.3,574.2
142.4,576.0
143.6,574.7
144.5,572.2
145.8,570.2
146.8,571.2
147.9,573.2
148.9,571.2
150.0,574.5
151.3,577.0
152.3,573.2
153.4,576.5
154.6,581.2
155.6,579.7
156.7,581.2
157.9,582.7
159.0,583.7
160.2,589.2
161.4,593.0
162.4,596.0
163.6,597.7
164.7,602.2
165.6,607.5
166.7,610.5
167.8,616.2
169.0,618.5
170.1,625.7
171.0,639.0
172.2,640.7
176.8,10194.5
177.9,10302.0
179.0,10329.5
180.1,10279.2
181.2,10241.5
182.3,10262.2
183.5,10253.2
187.9,10155.5
189.0,10070.5
190.1,10030.5
191.2,9928.2
192.4,9801.2
193.5,9781.0
194.6,9650.7
197.9,9202.0
199.1,9173.0
204.0,2337.0
206.4,2004.7
208.1,6828.2
209.2,6663.0
210.3,6487.5
214.8,5676.7
216.0,5514.2
217.1,5354.2
218.2,5225.0
219.3,5098.5
220.5,4982.5
221.6,4869.7
222.7,4749.5
223.8,4643.5
224.9,4551.7
226.1,4463.7
227.1,4368.7
228.3,4287.2
229.4,4209.2
230.5,4138.0
231.6,4073.2
232.7,4011.0
233.9,3950.0
235.0,3899.0
236.1,3846.2
237.2,3784.2
238.3,3737.0
239.5,3691.5
240.6,3650.5
241.7,3620.7
242.8,3580.0
244.0,3538.7
245.1,3510.2
246.2,3478.0
247.3,3439.5
248.4,3409.2
249.5,3387.0
250.7,3365.2
251.8,3345.0
252.9,3332.0
254.0,3312.2
255.1,3286.2
256.2,3270.7
257.4,3247.7
258.5,3226.2
259.6,3217.7
260.7,3210.5
261.8,3200.7
263.0,3191.5
264.1,3182.5
265.2,3174.5
266.3,3170.2
267.4,3166.7
268.5,3163.7
269.6,3164.0
270.8,3165.2
271.9,3167.2
293.3,497.0
311.9,156.7
324.0,142.2
325.1,142.2
344.9,197.7
346.0,197.0
347.1,196.0
348.2,194.7
349.4,193.5
350.5,192.5
351.6,192.0
352.7,191.5
353.8,191.0
354.9,190.2
356.0,189.7
357.1,189.2
358.7,189.0
359.8,189.0
0.4,189.5
1.5,189.7
2.6,190.0
3.7,189.7
4.9,189.5
6.0,189.7
7.1,190.2
8.2,190.7
9.3,191.2
10.5,192.2
11.6,193.0
12.7,193.7
13.8,194.2
15.0,195.0
16.1,196.2
17.2,197.2
58.0,148.5
70.4,506.2
84.5,1248.0
86.8,1174.0
88.1,1147.7
89.1,1123.0
92.7,999.5
93.8,991.2
98.5,862.5
99.7,838.0
100.9,815.7
102.0,798.7
104.5,761.5
105.5,753.5
106.7,741.5
107.9,732.2
108.8,726.7
110.1,716.0
111.1,707.5
112.3,695.5
113.5,686.2
114.5,677.2
115.7,670.0
116.9,662.7
118.0,652.5
119.3,644.2
120.3,634.0
121.6,629.2
122.7,623.5
123.7,617.0
125.0,610.2
126.0,601.0
127.3,600.7
128.2,604.7
129.3,599.5
130.5,590.0
131.7,585.7
132.8,584.7
134.0,583.7
135.1,582.0
136.2,578.5
137.5,578.0
138.4,579.0
139.7,576.2
140.8,574.0
141.8,574.0
143.1,571.5
144.1,570.2
145.2,570.2
146.5,570.0
147.4,571.0
148.7,570.0
149.8,572.0
150.9,574.7
151.9,573.5
153.0,575.7
154.2,579.7
155.2,578.0
156.5,579.2
157.6,583.2
158.7,585.5
159.8,589.5
161.0,589.7
162.0,592.0
163.3,595.2
164.3,599.7
165.3,604.5
166.4,608.2
167.5,614.0
169.8,623.0
171.0,633.2
172.0,638.0
173.2,639.7
176.6,10227.7
177.7,10199.7
178.8,10199.0
179.9,10239.2
181.1,10210.0
182.2,10251.5
183.3,10261.7
184.4,10265.0
186.7,10317.0
187.8,10226.2
188.9,10136.7
190.0,10099.7
191.2,9970.7
192.3,9839.7
193.4,9741.2
194.5,9615.2
195.7,9510.0
197.9,9206.7
199.0,9178.0
200.2,8993.7
204.1,2334.5
206.4,1998.0
208.2,6750.0
210.4,6450.5
214.9,5652.7
216.1,5512.0
217.2,5353.5
218.3,5213.2
219.5,5083.0
220.6,4968.0
221.7,4856.5
222.9,4735.7
224.0,4629.0
225.1,4537.2
226.3,4438.7
227.3,4348.5
228.5,4266.0
229.6,4193.2
230.7,4131.2
231.9,4058.0
233.0,3992.7
234.1,3939.0
235.2,3891.5
236.4,3843.2
237.5,3785.7
238.6,3725.2
239.7,3676.2
240.9,3642.2
242.0,3606.0
243.1,3562.2
244.2,3526.0
245.4,3499.0
246.5,3468.5
247.6,3432.5
248.7,3401.2
249.9,3375.5
251.0,3356.7
252.1,3339.5
253.2,3317.5
254.4,3298.2
255.5,3278.7
256.6,3264.0
257.7,3249.7
258.9,3227.7
260.0,3211.0
261.1,3205.0
262.2,3200.2
263.4,3191.2
264.5,3182.0
265.6,3174.7
266.8,3169.2
267.9,3167.0
269.0,3169.0
270.1,3167.5
271.2,3164.5
272.4,3121.0
292.9,507.0
301.6,373.2
311.6,157.2
326.0,142.5
344.7,198.2
345.9,196.7
347.0,195.7
348.1,194.7
349.2,194.0
350.3,193.0
351.5,192.0
352.6,191.5
353.7,191.0
354.8,190.5
355.9,190.0
357.0,189.5
358.2,189.0
359.3,189.0
0.8,190.2
2.0,190.2
3.1,189.7
4.2,189.7
5.3,190.2
6.4,190.2
7.6,190.7
8.7,191.7
9.8,192.2
10.9,192.7
11.6,193.0
13.2,193.5
14.3,194.2
15.4,195.2
19.0,197.7
20.1,200.7
21.2,202.0
67.0,510.2
68.3,508.7
71.5,516.0
86.7,1263.5
87.9,1243.0
90.2,1185.5
91.3,1164.0
94.9,1058.5
97.2,993.0
98.4,973.5
100.7,921.7
103.0,869.0
104.1,851.5
105.3,835.2
106.5,826.7
108.6,794.7
109.7,787.2
110.8,774.7
112.0,764.2
113.2,754.0
114.4,746.7
115.4,742.0
116.6,738.5
117.7,730.2
118.8,720.7
120.1,712.0
121.1,708.2
122.1,706.7
123.3,704.0
124.6,695.0
125.5,683.2
126.8,676.7
139.2,648.5
140.2,653.0
141.3,649.7
142.5,650.0
143.7,649.5
145.9,649.2
146.9,651.5
148.1,653.0
149.1,658.0
150.2,663.0
151.5,660.2
152.5,661.7
153.5,664.7
154.8,666.2
155.8,671.7
156.9,678.2
158.0,681.5
165.0,9070.2
166.1,9196.5
167.2,9324.0
168.4,9449.0
170.6,9833.0
171.7,9940.2
172.8,10023.0
174.0,10050.5
175.1,10122.0
176.2,10176.7
177.3,10200.0
178.3,10231.2
179.5,10275.2
180.6,10244.7
181.7,10244.7
182.8,10330.0
183.9,10277.7
187.3,10157.2
188.4,10131.5
189.5,10073.0
190.6,9969.0
191.7,9935.0
192.8,9876.5
194.0,9718.5
195.1,9625.0
197.3,9244.5
198.4,9153.5
199.5,8983.5
211.4,2116.7
214.4,5695.0
